Crosslink.Type,Gene1.order,Gene2.order,Final_annot,Final_annot,Complex1,Complex1.1
Intra,RRBP1,RRBP1,Other,Other,,
Inter,RRBP1,SLC27A2,Other,Endosome,,
Inter,RRBP1,TEX9,Other,Other,,
Intra,RRP1B,RRP1B,Nucleus,Nucleus,,
Inter,RSAD2,THOP1,Other,Other,,
Intra,RSPRY1,RSPRY1,Other,Other,,
Intra,RSRC1,RSRC1,Other,Other,,
Inter,RSRC1,TMEM63B,Other,Endosome,,
Intra,RTCB,RTCB,Other,Other,,
Inter,RTCB,RTRAF,Other,Other,,
Inter,RTF1,SMARCC1,Nucleus,Other,,
Inter,RTKN2,TTN,Other,Other,,
Inter,RTKN2,XIRP2,Other,Other,,
Intra,RTN3,RTN3,Other,Other,,
Inter,RTN3,RTN4,Other,Endosome,,
Intra,RTN4,RTN4,Endosome,Endosome,,
BN,RTN4,TMEM106B,Endosome,Lyso,,
BN,RTN4,TMEM106C,Endosome,Other,,
Intra,RTRAF,RTRAF,Other,Other,,
Inter,RTRAF,TRPC4,Other,Other,,
Intra,RUBCN,RUBCN,Other,Other,,
Inter,RUBCN,UVRAG,Other,Other,,Bcl-2-Beclin1-UVRAG-PI(3)KC3 complex
Intra,RUFY1,RUFY1,Endosome,Endosome,,
Inter,RUFY1,RUFY2,Endosome,Endosome,,
Inter,RUFY1,SMC3,Endosome,Nucleus,,
Intra,RUFY2,RUFY2,Endosome,Endosome,,
Intra,RUSF1,RUSF1,Other,Other,,
Intra,RUVBL1,RUVBL1,Other,Other,,
Inter,RUVBL1,RUVBL2,Other,Other,,
Intra,RUVBL2,RUVBL2,Other,Other,,
Intra,RYK,RYK,Other,Other,,
Inter,RYK,SEC22B,Other,Endosome,,
BN,S100A8,S100A9,Other,Other,,
Intra,SACM1L,SACM1L,Other,Other,,
Intra,SAFB2,SAFB2,Other,Other,,
Inter,SAFB2,SECISBP2L,Other,Other,,
Inter,SAFB2,SFR1,Other,Nucleus,,
Inter,SANBR,THRAP3,Other,Nucleus,,
Intra,SAP18,SAP18,Other,Other,,
Intra,SAP30,SAP30,Nucleus,Nucleus,,
Intra,SAP30L,SAP30L,Nucleus,Nucleus,,
Intra,SARNP,SARNP,Nucleus,Nucleus,,
Intra,SART1,SART1,Nucleus,Nucleus,,
Inter,SART1,SNRNP200,Nucleus,Nucleus,,
Intra,SASS6,SASS6,Other,Other,,
Inter,SAT2,UBC,Other,Other,,
Intra,SBF1,SBF1,Other,Other,,
Intra,SCAF1,SCAF1,Nucleus,Nucleus,,
Intra,SCAMP1,SCAMP1,Endosome,Endosome,SCAMP1-SCAMP2-SCAMP3 complex,SCAMP1-SCAMP2-SCAMP3 complex
BN,SCAMP1,SCAMP2,Endosome,Endosome,SCAMP1-SCAMP2-SCAMP3 complex,SCAMP1-SCAMP2-SCAMP3 complex
BN,SCAMP1,SCAMP3,Endosome,Endosome,SCAMP1-SCAMP2-SCAMP3 complex,SCAMP1-SCAMP2-SCAMP3 complex
BN,SCAMP1,SLC2A8,Endosome,Other,SCAMP1-SCAMP2-SCAMP3 complex,
BN,SCAMP1,SPNS1,Endosome,Lyso,SCAMP1-SCAMP2-SCAMP3 complex,
BN,SCAMP1,SUPV3L1,Endosome,Mito,SCAMP1-SCAMP2-SCAMP3 complex,
BN,SCAMP1,TAF5,Endosome,Nucleus,SCAMP1-SCAMP2-SCAMP3 complex,
BN,SCAMP1,USP39,Endosome,Nucleus,SCAMP1-SCAMP2-SCAMP3 complex,
Inter,SCAMP1,VAMP3,Endosome,Endosome,SCAMP1-SCAMP2-SCAMP3 complex,SNARE complex
BN,SCAMP2,SCAMP3,Endosome,Endosome,SCAMP1-SCAMP2-SCAMP3 complex,SCAMP1-SCAMP2-SCAMP3 complex
BN,SCAMP2,SLC29A1,Endosome,Other,SCAMP1-SCAMP2-SCAMP3 complex,
BN,SCAMP2,SLC2A3,Endosome,Other,SCAMP1-SCAMP2-SCAMP3 complex,
BN,SCAMP2,SLC52A2,Endosome,Other,SCAMP1-SCAMP2-SCAMP3 complex,
BN,SCAMP2,TM9SF2,Endosome,Endosome,SCAMP1-SCAMP2-SCAMP3 complex,
BN,SCAMP2,UBA1,Endosome,Other,SCAMP1-SCAMP2-SCAMP3 complex,
Intra,SCAMP3,SCAMP3,Endosome,Endosome,SCAMP1-SCAMP2-SCAMP3 complex,SCAMP1-SCAMP2-SCAMP3 complex
Inter,SCAMP3,TSPOAP1,Endosome,Other,SCAMP1-SCAMP2-SCAMP3 complex,
Inter,SCAMP3,UBC,Endosome,Other,SCAMP1-SCAMP2-SCAMP3 complex,
Inter,SCAMP3,VAMP2,Endosome,Endosome,SCAMP1-SCAMP2-SCAMP3 complex,SNARE complex
Inter,SCAMP3,VAMP3,Endosome,Endosome,SCAMP1-SCAMP2-SCAMP3 complex,SNARE complex
Inter,SCAMP3,WASH6P,Endosome,Other,SCAMP1-SCAMP2-SCAMP3 complex,
Intra,SCAPER,SCAPER,Other,Other,,
Intra,SCARA3,SCARA3,Other,Other,,
BN,SCARB1,TMEM87B,Other,Golgi,,
BN,SCARB2,TMEM181,Endosome,Other,,
BN,SCARB2,WARS1,Endosome,Other,,
Intra,SCCPDH,SCCPDH,Other,Other,,
Inter,SCCPDH,VTI1A,Other,Endosome,,SNARE complex
Intra,SCFD1,SCFD1,Endosome,Endosome,,
BN,SCFD1,SERINC5,Endosome,Other,,
Inter,SCFD1,STX18,Endosome,Other,,
Inter,SCG2,TRMT1,Other,Mito,,
Inter,SCGN,SMARCA4,Other,Nucleus,,
Intra,SCLT1,SCLT1,Other,Other,,
Inter,SCN2A,SH3GL2,Other,Other,,
Intra,SCN4B,SCN4B,Other,Other,,
Intra,SCP2,SCP2,Mito,Mito,,
Intra,SCPEP1,SCPEP1,Endosome,Endosome,,
BN,SCRIB,SEMA4D,Endosome,Other,,
Intra,SDAD1,SDAD1,Nucleus,Nucleus,,
Intra,SDC2,SDC2,Other,Other,,
Intra,SDCBP,SDCBP,Endosome,Endosome,,
Intra,SDF2,SDF2,Other,Other,,
Intra,SDHA,SDHA,Mito,Mito,,
Inter,SDHA,SDHB,Mito,Mito,,
BN,SDHB,UFSP2,Mito,Other,,
Intra,SDK2,SDK2,Other,Other,,
BN,SEC11A,SPCS2,Other,Other,,
Intra,SEC22B,SEC22B,Endosome,Endosome,,
Inter,SEC22B,UBC,Endosome,Other,,
Intra,SEC61B,SEC61B,Other,Other,,
Inter,SEC61B,SEC63,Other,Other,,
Intra,SEC62,SEC62,Other,Other,,
Intra,SEC63,SEC63,Other,Other,,
BN,SEC63,STEAP2,Other,Other,,
Inter,SECISBP2L,SNRPG,Other,Other,,C complex spliceosome
Inter,SECISBP2L,VAMP3,Other,Endosome,,SNARE complex
Intra,SEH1L,SEH1L,Other,Other,,
Intra,SEL1L,SEL1L,Other,Other,,
Inter,SELENOS,TET3,Other,Other,,
Intra,SEMA4D,SEMA4D,Other,Other,,
Inter,SEMA4D,TTPA,Other,Other,,
Intra,SEMA6A,SEMA6A,Other,Other,,
Intra,SEMA6D,SEMA6D,Other,Other,,
Intra,SENP3,SENP3,Other,Other,,
Inter,SENP6,UBC,Nucleus,Other,,
Inter,SEPTIN1,TRIM75,Other,Other,,
BN,SEPTIN2,WDR77,Other,Other,,
Intra,SERBP1,SERBP1,Endosome,Endosome,,
Inter,SERBP1,ST6GALNAC6,Endosome,Golgi,,
BN,SERINC3,SERINC5,Other,Other,,
Intra,SERPINH1,SERPINH1,Other,Other,,
Inter,SETD2,TLE3,Nucleus,Nucleus,,
Intra,SETD3,SETD3,Other,Other,,
Intra,SETX,SETX,Other,Other,,
Inter,SETX,TXLNA,Other,Other,,
BN,SEZ6L2,SLC35A5,Endosome,Other,,
BN,SF1,STX12,Nucleus,Endosome,,SNARE complex
Intra,SF3A1,SF3A1,Nucleus,Nucleus,,
Inter,SF3A1,SF3A2,Nucleus,Nucleus,,
Inter,SF3A1,SF3A3,Nucleus,Nucleus,,
Inter,SF3A1,SNRPA1,Nucleus,Nucleus,,
Intra,SF3A3,SF3A3,Nucleus,Nucleus,,
Inter,SF3A3,SNRPA1,Nucleus,Nucleus,,
Intra,SF3B1,SF3B1,Nucleus,Nucleus,,
Inter,SF3B1,SF3B2,Nucleus,Nucleus,,
Inter,SF3B1,SF3B6,Nucleus,Nucleus,,
Inter,SF3B1,SMC4,Nucleus,Other,,Condensin I complex
Inter,SF3B1,U2AF2,Nucleus,Nucleus,,
Inter,SF3B1,WDR59,Nucleus,Lyso,,
Intra,SF3B2,SF3B2,Nucleus,Nucleus,,
Inter,SF3B2,SNRPA1,Nucleus,Nucleus,,
Inter,SF3B2,SNRPB,Nucleus,Other,,
Inter,SF3B2,SNRPB2,Nucleus,Nucleus,,
Inter,SF3B2,SNRPE,Nucleus,Other,,
Intra,SF3B3,SF3B3,Nucleus,Nucleus,,
Inter,SF3B3,SF3B5,Nucleus,Nucleus,,
BN,SF3B4,TPD52,Nucleus,Other,,
BN,SF3B4,TPD52L2,Nucleus,Endosome,,
Intra,SF3B6,SF3B6,Nucleus,Nucleus,,
Intra,SFPQ,SFPQ,Other,Other,,
BN,SFPQ,SNX1,Other,Endosome,,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)"
BN,SFPQ,SNX2,Other,Endosome,,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)"
BN,SFPQ,SNX6,Other,Endosome,,
BN,SFPQ,VLDLR,Other,Other,,
BN,SFT2D3,SLC25A3,Other,Mito,,
Inter,SGMS2,SLMAP,Golgi,Other,,
BN,SGSH,SLC37A3,Lyso,Lyso,,
Intra,SGTA,SGTA,Other,Other,,
Intra,SH3BP5,SH3BP5,Other,Other,,
Inter,SH3GL2,TACC3,Other,Other,,
Inter,SH3GL2,THAP12,Other,Other,,
Inter,SH3PXD2B,SNRPB,Other,Other,,
Inter,SH3RF2,XPO1,Nucleus,Other,,
Inter,SH3RF3,THOC2,Other,Nucleus,,
Inter,SHCBP1L,UBC,Other,Other,,
Intra,SHMT2,SHMT2,Mito,Mito,,
Inter,SIDT1,TRAP1,Other,Mito,,
Intra,SIDT2,SIDT2,Endosome,Endosome,,
Intra,SIN3A,SIN3A,Nucleus,Nucleus,,
Inter,SIN3A,SUDS3,Nucleus,Nucleus,,
Intra,SIN3B,SIN3B,Nucleus,Nucleus,,
Inter,SIN3B,ZNF157,Nucleus,Nucleus,,
Intra,SINHCAF,SINHCAF,Nucleus,Nucleus,,
BN,SIRPA,SSTR2,Other,Other,,
Intra,SIRPB1,SIRPB1,Other,Other,,
Inter,SIRT3,STPG1,Mito,Other,,
Intra,SKIC3,SKIC3,Other,Other,,
BN,SLC10A3,TVP23B,Other,Other,,
BN,SLC10A3,YIPF1,Other,Golgi,,
BN,SLC10A3,YIPF2,Other,Golgi,,
BN,SLC10A3,YIPF6,Other,Endosome,,
BN,SLC11A2,SLC36A4,Endosome,Other,,
BN,SLC11A2,SLC38A2,Endosome,Lyso,,
BN,SLC11A2,SPPL2A,Endosome,Lyso,,
BN,SLC11A2,TMED7,Endosome,Golgi,,
Intra,SLC12A2,SLC12A2,Other,Other,,
Intra,SLC12A4,SLC12A4,Endosome,Endosome,,
BN,SLC12A4,SLC1A1,Endosome,Endosome,,
BN,SLC12A4,SLC1A3,Endosome,Endosome,,
BN,SLC12A4,SMCR8,Endosome,Other,,
BN,SLC12A4,TMEM9,Endosome,Endosome,,
BN,SLC12A4,TMEM9B,Endosome,Endosome,,
Intra,SLC12A6,SLC12A6,Endosome,Endosome,,
BN,SLC12A6,ZDHHC8,Endosome,Other,,
Intra,SLC12A7,SLC12A7,Other,Other,,
BN,SLC15A4,SLC38A1,Lyso,Other,,
BN,SLC15A4,SLC7A1,Lyso,Endosome,,
BN,SLC15A4,SLCO4A1,Lyso,Other,,
BN,SLC15A4,SMCHD1,Lyso,Nucleus,,
BN,SLC15A4,TMED10,Lyso,Endosome,,"Gamma-secretase complex (APH1A, PSENEN, PSEN1, NCSTN, TMP21)"
BN,SLC15A4,TMED9,Lyso,Golgi,,
BN,SLC15A4,TOMM70,Lyso,Mito,,"TOM complex (TOM5, TOM6, TOM7, TOM20, TOM22, TOM40, TOM70), mitochondrial"
Intra,SLC16A1,SLC16A1,Endosome,Endosome,,
BN,SLC16A2,SLCO4A1,Other,Other,,
BN,SLC18B1,SLC39A9,Other,Other,,
BN,SLC18B1,TMEM150C,Other,Other,,
BN,SLC19A1,SLC20A2,Other,Other,,
BN,SLC19A3,WARS2,Other,Mito,,
BN,SLC1A1,SLC1A3,Endosome,Endosome,,
BN,SLC1A1,SMCR8,Endosome,Other,,
BN,SLC1A1,TMEM9,Endosome,Endosome,,
BN,SLC1A1,TMEM9B,Endosome,Endosome,,
BN,SLC1A3,SLC4A4,Endosome,Other,,
BN,SLC1A3,SMCR8,Endosome,Other,,
BN,SLC1A3,TMEM9,Endosome,Endosome,,
BN,SLC1A3,TMEM9B,Endosome,Endosome,,
Intra,SLC1A5,SLC1A5,Endosome,Endosome,,
BN,SLC24A4,SPON1,Other,Other,,
BN,SLC24A4,VPS26A,Other,Endosome,,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)"
Inter,SLC25A13,SLC6A15,Mito,Other,,
Intra,SLC25A3,SLC25A3,Mito,Mito,,
BN,SLC25A3,SLC25A5,Mito,Mito,,
Intra,SLC25A4,SLC25A4,Mito,Mito,,
Intra,SLC25A5,SLC25A5,Mito,Mito,,
BN,SLC25A5,SLC25A6,Mito,Mito,,
BN,SLC25A5,TMEM127,Mito,Lyso,,
Intra,SLC25A6,SLC25A6,Mito,Mito,,
BN,SLC25A6,TMEM127,Mito,Lyso,,
BN,SLC26A2,TMEM63C,Other,Other,,
Intra,SLC27A4,SLC27A4,Other,Other,,
Intra,SLC29A1,SLC29A1,Other,Other,,
BN,SLC29A1,SLC2A3,Other,Other,,
BN,SLC29A1,SLC52A2,Other,Other,,
BN,SLC29A1,TM9SF2,Other,Endosome,,
BN,SLC29A3,TMEM150C,Lyso,Other,,
BN,SLC29A3,USP39,Lyso,Nucleus,,
BN,SLC29A4,TMED10,Other,Endosome,,"Gamma-secretase complex (APH1A, PSENEN, PSEN1, NCSTN, TMP21)"
BN,SLC29A4,TMED9,Other,Golgi,,
Intra,SLC2A1,SLC2A1,Endosome,Endosome,,
Inter,SLC2A1,SLC34A2,Endosome,Other,,
BN,SLC2A12,SLC44A5,Other,Other,,
BN,SLC2A3,SLC52A2,Other,Other,,
BN,SLC2A3,TM9SF2,Other,Endosome,,
BN,SLC2A8,SPNS1,Other,Lyso,,
BN,SLC2A8,SUPV3L1,Other,Mito,,
BN,SLC2A8,TAF5,Other,Nucleus,,
BN,SLC2A8,USP39,Other,Nucleus,,
BN,SLC35F2,STXBP2,Endosome,Other,,
BN,SLC35G2,TSPAN7,Other,Other,,
BN,SLC35G2,ZMPSTE24,Other,Other,,
BN,SLC36A4,SPPL2A,Other,Lyso,,
BN,SLC38A1,SLCO4A1,Other,Other,,
BN,SLC38A1,SMCHD1,Other,Nucleus,,
BN,SLC38A1,TMED10,Other,Endosome,,"Gamma-secretase complex (APH1A, PSENEN, PSEN1, NCSTN, TMP21)"
BN,SLC38A1,TMED9,Other,Golgi,,
BN,SLC38A1,TOMM70,Other,Mito,,"TOM complex (TOM5, TOM6, TOM7, TOM20, TOM22, TOM40, TOM70), mitochondrial"
Inter,SLC38A2,SLMAP,Lyso,Other,,
BN,SLC38A2,SPPL2A,Lyso,Lyso,,
BN,SLC38A2,TMEM87A,Lyso,Golgi,,
BN,SLC39A14,SNX1,Other,Endosome,,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)"
BN,SLC39A14,SNX2,Other,Endosome,,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)"
BN,SLC39A14,SNX30,Other,Endosome,,
BN,SLC39A14,SNX6,Other,Endosome,,
BN,SLC39A9,TMEM150C,Other,Other,,
Intra,SLC3A2,SLC3A2,Endosome,Endosome,,
BN,SLC46A3,THOP1,Lyso,Other,,
BN,SLC4A10,SLC4A7,Other,Other,,
BN,SLC4A10,SLMAP,Other,Other,,
BN,SLC4A10,TXK,Other,Other,,
BN,SLC4A4,SMCR8,Other,Other,,
BN,SLC4A4,TMEM9,Other,Endosome,,
BN,SLC4A7,SLMAP,Other,Other,,
Inter,SLC4A7,STAMBP,Other,Endosome,,
BN,SLC4A7,TXK,Other,Other,,
BN,SLC52A2,TM9SF2,Other,Endosome,,
BN,SLC52A2,UBA1,Other,Other,,
Intra,SLC6A15,SLC6A15,Other,Other,,
Inter,SLC6A15,UBC,Other,Other,,
BN,SLC7A1,TOMM70,Endosome,Mito,,"TOM complex (TOM5, TOM6, TOM7, TOM20, TOM22, TOM40, TOM70), mitochondrial"
Intra,SLC7A5,SLC7A5,Other,Other,,
BN,SLC7A6,UNC5B,Other,Other,,
BN,SLC7A6,UNC5C,Other,Other,,
BN,SLC8A1,ST13,Other,Other,,
BN,SLC8A1,TMEM37,Other,Other,,
BN,SLC9A1,TSC2,Other,Lyso,,
BN,SLC9A6,SLC9A7,Endosome,Other,,
Intra,SLC9A7,SLC9A7,Other,Other,,
BN,SLC9A7,TMEM237,Other,Other,,
BN,SLC9A7,TPCN2,Other,Lyso,,
BN,SLC9A9,TMEM132E,Other,Other,,
Inter,SLCO1A2,ZCCHC24,Other,Other,,
BN,SLCO3A1,TMEM87A,Other,Golgi,,
BN,SLCO4A1,SMCHD1,Other,Nucleus,,
BN,SLCO4A1,TMED10,Other,Endosome,,"Gamma-secretase complex (APH1A, PSENEN, PSEN1, NCSTN, TMP21)"
BN,SLCO4A1,TMED9,Other,Golgi,,
BN,SLCO4A1,TOMM70,Other,Mito,,"TOM complex (TOM5, TOM6, TOM7, TOM20, TOM22, TOM40, TOM70), mitochondrial"
BN,SLCO5A1,TARS1,Other,Other,,
BN,SLCO5A1,UGGT1,Other,Other,,
Inter,SLFN14,TAF1C,Nucleus,Nucleus,,
Intra,SLIT2,SLIT2,Other,Other,,
Inter,SLITRK6,TRAV25,Other,Other,,
Inter,SLK,ZC3H7B,Other,Nucleus,,
Intra,SLMAP,SLMAP,Other,Other,,
BN,SLMAP,SORCS2,Other,Other,,
BN,SLMAP,TXK,Other,Other,,
BN,SMAD1,TVP23B,Other,Other,,
BN,SMAD1,YIPF1,Other,Golgi,,
BN,SMAD1,YIPF2,Other,Golgi,,
BN,SMAD1,YIPF6,Other,Endosome,,
Inter,SMARCA2,UBC,Nucleus,Other,,
Intra,SMARCA4,SMARCA4,Nucleus,Nucleus,,
Inter,SMARCA4,THOC2,Nucleus,Nucleus,,
Inter,SMARCA4,UBC,Nucleus,Other,,
Intra,SMARCA5,SMARCA5,Nucleus,Nucleus,,
Intra,SMARCC1,SMARCC1,Other,Other,,
Intra,SMARCC2,SMARCC2,Nucleus,Nucleus,,
Intra,SMARCD2,SMARCD2,Nucleus,Nucleus,,
Intra,SMC1A,SMC1A,Nucleus,Nucleus,,
Inter,SMC1A,SNRPD3,Nucleus,Other,,
Intra,SMC2,SMC2,Other,Other,Condensin I complex,Condensin I complex
Inter,SMC2,SMC4,Other,Other,Condensin I complex,Condensin I complex
Inter,SMC2,SPEN,Other,Nucleus,Condensin I complex,
Inter,SMC2,TTN,Other,Other,Condensin I complex,
Intra,SMC3,SMC3,Nucleus,Nucleus,,
Inter,SMC3,TTN,Nucleus,Other,,
Intra,SMC4,SMC4,Other,Other,Condensin I complex,Condensin I complex
Inter,SMC5,UBTF,Nucleus,Nucleus,,
Intra,SMCHD1,SMCHD1,Nucleus,Nucleus,,
Inter,SMCHD1,SPDL1,Nucleus,Other,,
BN,SMCHD1,TMED10,Nucleus,Endosome,,"Gamma-secretase complex (APH1A, PSENEN, PSEN1, NCSTN, TMP21)"
BN,SMCHD1,TMED9,Nucleus,Golgi,,
BN,SMCHD1,TOMM70,Nucleus,Mito,,"TOM complex (TOM5, TOM6, TOM7, TOM20, TOM22, TOM40, TOM70), mitochondrial"
Intra,SMCR8,SMCR8,Other,Other,,
BN,SMCR8,TMEM9,Other,Endosome,,
BN,SMCR8,TMEM9B,Other,Endosome,,
BN,SMCR8,WDR41,Other,Other,,
Intra,SMIM12,SMIM12,Other,Other,,
Inter,SMIM17,TPM4,Other,Other,,
Intra,SMIM29,SMIM29,Other,Other,,
BN,SMIM29,TMEM167A,Other,Golgi,,
BN,SMO,ST13,Other,Other,,
Intra,SMU1,SMU1,Other,Other,,
Intra,SNAP23,SNAP23,Endosome,Endosome,SNARE complex,SNARE complex
BN,SNAP23,STX4,Endosome,Endosome,SNARE complex,SNARE complex
BN,SNAP23,SYT11,Endosome,Other,SNARE complex,
Intra,SNAP29,SNAP29,Mito,Mito,,
BN,SNAPIN,TMEM132E,Endosome,Other,BORC complex,
Intra,SND1,SND1,Mito,Mito,,
Intra,SNIP1,SNIP1,Nucleus,Nucleus,,
Intra,SNRNP200,SNRNP200,Nucleus,Nucleus,,
Inter,SNRNP200,STXBP4,Nucleus,Other,,
Inter,SNRNP200,TRPM1,Nucleus,Other,,
Inter,SNRNP200,TSSC4,Nucleus,Other,,
Inter,SNRNP200,USP54,Nucleus,Other,,
BN,SNRNP200,WASHC2C,Nucleus,Endosome,,"CCC-Wash (WASH1, FAM21C) complex"
BN,SNRNP200,WASHC4,Nucleus,Endosome,,"CCC-Wash (WASH1, FAM21C) complex"
Inter,SNRNP200,ZFP1,Nucleus,Nucleus,,
Intra,SNRNP40,SNRNP40,Nucleus,Nucleus,,
Inter,SNRNP40,SNW1,Nucleus,Nucleus,,
Inter,SNRNP40,TOPBP1,Nucleus,Other,,
Inter,SNRNP40,TRA2A,Nucleus,Nucleus,,
Inter,SNRPA,SNRPB2,Nucleus,Nucleus,,
Intra,SNRPA1,SNRPA1,Nucleus,Nucleus,,
Inter,SNRPA1,TGIF2LY,Nucleus,Nucleus,,
Intra,SNRPB,SNRPB,Other,Other,,
Inter,SNRPB,SNRPD3,Other,Other,,
Inter,SNRPB,SNRPG,Other,Other,,C complex spliceosome
Inter,SNRPB,ZPR1,Other,Other,,
Intra,SNRPB2,SNRPB2,Nucleus,Nucleus,,
Inter,SNRPB2,SNRPD3,Nucleus,Other,,
Intra,SNRPD2,SNRPD2,Other,Other,,
Inter,SNRPD2,SNRPD3,Other,Other,,
Inter,SNRPD2,SNRPG,Other,Other,,C complex spliceosome
Intra,SNRPD3,SNRPD3,Other,Other,,
Inter,SNRPD3,SNRPG,Other,Other,,C complex spliceosome
Inter,SNRPE,SNRPG,Other,Other,,C complex spliceosome
Inter,SNRPE,STXBP1,Other,Other,,
Inter,SNTG1,VPS33A,Other,Endosome,,HOPS/CORVET complex
Inter,SNUPN,SNX8,Other,Endosome,,
Intra,SNW1,SNW1,Nucleus,Nucleus,,
Inter,SNW1,SNX14,Nucleus,Other,,
BN,SNX1,SNX2,Endosome,Endosome,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)","Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)"
BN,SNX1,SNX30,Endosome,Endosome,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)",
BN,SNX1,SNX4,Endosome,Endosome,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)",
BN,SNX1,SNX6,Endosome,Endosome,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)",
Inter,SNX12,SNX3,Endosome,Endosome,,
Intra,SNX13,SNX13,Other,Other,,
Intra,SNX14,SNX14,Other,Other,,
Intra,SNX15,SNX15,Other,Other,,
Intra,SNX16,SNX16,Endosome,Endosome,,
Intra,SNX2,SNX2,Endosome,Endosome,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)","Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)"
BN,SNX2,SNX30,Endosome,Endosome,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)",
BN,SNX2,SNX4,Endosome,Endosome,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)",
BN,SNX2,SNX6,Endosome,Endosome,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)",
Inter,SNX25,TAF3,Other,Nucleus,,
Intra,SNX27,SNX27,Endosome,Endosome,,
BN,SNX27,SYNGR3,Endosome,Other,,
Intra,SNX29,SNX29,Other,Other,,
Intra,SNX3,SNX3,Endosome,Endosome,,
Intra,SNX30,SNX30,Endosome,Endosome,,
BN,SNX30,SNX6,Endosome,Endosome,,
Intra,SNX4,SNX4,Endosome,Endosome,,
Intra,SNX5,SNX5,Endosome,Endosome,,
Intra,SNX6,SNX6,Endosome,Endosome,,
Intra,SNX7,SNX7,Endosome,Endosome,,
Intra,SNX8,SNX8,Endosome,Endosome,,
Intra,SNX9,SNX9,Other,Other,,
Intra,SOAT1,SOAT1,Other,Other,,
Inter,SOCS4,TRIM25,Other,Other,,
Intra,SOD1,SOD1,Mito,Mito,,
Intra,SOD2,SOD2,Mito,Mito,,
Intra,SOGA1,SOGA1,Other,Other,,
Intra,SORL1,SORL1,Endosome,Endosome,,
Intra,SORT1,SORT1,Endosome,Endosome,,
Intra,SOWAHC,SOWAHC,Other,Other,,
Inter,SPAG16,VPS39,Other,Endosome,,
Intra,SPART,SPART,Other,Other,,
Inter,SPATA2L,TRDN,Other,Other,,
Intra,SPCS2,SPCS2,Other,Other,,
BN,SPCS2,SPCS3,Other,Other,,
Intra,SPCS3,SPCS3,Other,Other,,
Intra,SPECC1,SPECC1,Other,Other,,
Intra,SPECC1L,SPECC1L,Other,Other,,
Inter,SPEF2,SPTAN1,Other,Other,,Emerin complex 1
Inter,SPEF2,VPS45,Other,Endosome,,
Intra,SPEN,SPEN,Nucleus,Nucleus,,
Inter,SPEN,STX7,Nucleus,Endosome,,
Inter,SPEN,TAF11,Nucleus,Nucleus,,
Intra,SPG21,SPG21,Endosome,Endosome,,
Intra,SPG7,SPG7,Mito,Mito,,
Intra,SPIRE1,SPIRE1,Mito,Mito,,
BN,SPNS1,SUPV3L1,Lyso,Mito,,
BN,SPNS1,TAF5,Lyso,Nucleus,,
BN,SPNS1,USP39,Lyso,Nucleus,,
BN,SPON1,VPS26A,Other,Endosome,,"Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)"
BN,SPPL2A,TMED7,Lyso,Golgi,,
Intra,SPRY1,SPRY1,Other,Other,,
Inter,SPTA1,VPS45,Other,Endosome,,
Intra,SPTAN1,SPTAN1,Other,Other,Emerin complex 1,Emerin complex 1
Inter,SPTAN1,SPTBN1,Other,Other,Emerin complex 1,
BN,SPTAN1,TPD52,Other,Other,Emerin complex 1,
BN,SPTAN1,TSPAN3,Other,Lyso,Emerin complex 1,
Inter,SPTB,STX7,Other,Endosome,,
Intra,SPTBN1,SPTBN1,Other,Other,,
Inter,SPTLC1,SPTLC2,Other,Mito,,
Inter,SPTY2D1,THRAP3,Nucleus,Nucleus,,
Intra,SQLE,SQLE,Other,Other,,
Inter,SQLE,ZNF345,Other,Nucleus,,
Inter,SQSTM1,UBC,Other,Other,,
Inter,SREBF1,SYTL4,Other,Other,,
Inter,SRFBP1,VPS45,Other,Endosome,,
Intra,SRP14,SRP14,Other,Other,,
Inter,SRP14,SRP9,Other,Other,,
Intra,SRP68,SRP68,Other,Other,,
Intra,SRP72,SRP72,Other,Other,,
Intra,SRP9,SRP9,Other,Other,,
Intra,SRPRA,SRPRA,Other,Other,,
Intra,SRPRB,SRPRB,Endosome,Endosome,,
Inter,SRRM1,USP7,Nucleus,Endosome,,
Intra,SRRM2,SRRM2,Nucleus,Nucleus,,
Intra,SRRT,SRRT,Other,Other,,
Intra,SRSF3,SRSF3,Other,Other,,
Intra,SRSF4,SRSF4,Nucleus,Nucleus,,
